nct_id,country
NCT07228832,United States
NCT05867420,China
NCT05867420,United States
NCT00006721,United States
NCT06188520,Australia
NCT06188520,South Korea
NCT06188520,Spain
NCT06188520,United Kingdom
NCT06188520,United States
NCT02112656,Canada
NCT02112656,China
NCT02112656,Germany
NCT02112656,Hong Kong
NCT02112656,Italy
NCT02112656,Malaysia
NCT02112656,Philippines
NCT02112656,Singapore
NCT02112656,South Korea
NCT02112656,Spain
NCT02112656,Taiwan
NCT02112656,Thailand
NCT02112656,United States
NCT02112656,Vietnam
NCT06712472,France
NCT06652633,Belgium
NCT06652633,Finland
NCT06652633,Netherlands
NCT06652633,Spain
NCT06652633,United States
NCT07728188,Australia
NCT07728188,Canada
NCT07728188,France
NCT07728188,Germany
NCT07728188,Hungary
NCT07728188,Italy
NCT07728188,Netherlands
NCT07728188,Norway
NCT07728188,Portugal
NCT07728188,Spain
NCT07728188,Taiwan
NCT07728188,United Kingdom
NCT07728188,United States
NCT02559778,Canada
NCT02559778,United States
NCT06384807,United States
NCT00220792,United States
NCT06172296,Australia
NCT06172296,Canada
NCT06172296,New Zealand
NCT06172296,Puerto Rico
NCT06172296,United States
NCT05092360,Australia
NCT05092360,Austria
NCT05092360,Belgium
NCT05092360,Canada
NCT05092360,Czechia
NCT05092360,France
NCT05092360,Germany
NCT05092360,Italy
NCT05092360,Singapore
NCT05092360,South Korea
NCT05092360,Spain
NCT05092360,Taiwan
NCT05092360,United Kingdom
NCT05092360,United States
NCT04209855,Australia
NCT04209855,Belgium
NCT04209855,Bulgaria
NCT04209855,Canada
NCT04209855,China
NCT04209855,Czechia
NCT04209855,France
NCT04209855,Germany
NCT04209855,Israel
NCT04209855,Italy
NCT04209855,Netherlands
NCT04209855,Poland
NCT04209855,Portugal
NCT04209855,Russia
NCT04209855,Serbia
NCT04209855,South Korea
NCT04209855,Spain
NCT04209855,Taiwan
NCT04209855,Ukraine
NCT04209855,United Kingdom
NCT04209855,United States
NCT06885034,Australia
NCT06885034,Belgium
NCT06885034,Brazil
NCT06885034,Canada
NCT06885034,Finland
NCT06885034,France
NCT06885034,Germany
NCT06885034,Italy
NCT06885034,Japan
NCT06885034,Mexico
NCT06885034,Netherlands
NCT06885034,Norway
NCT06885034,Panama
NCT06885034,Poland
NCT06885034,South Korea
NCT06885034,Spain
NCT06885034,Sweden
NCT06885034,United Kingdom
NCT06885034,United States
NCT07218380,Australia
NCT07218380,Brazil
NCT07218380,Canada
NCT07218380,China
NCT07218380,Czechia
NCT07218380,Denmark
NCT07218380,France
NCT07218380,Germany
NCT07218380,Hungary
NCT07218380,Italy
NCT07218380,Japan
NCT07218380,Netherlands
NCT07218380,Poland
NCT07218380,South Korea
NCT07218380,Spain
NCT07218380,Taiwan
NCT07218380,Turkey (Türkiye)
NCT07218380,United Kingdom
NCT07218380,United States
NCT05382286,Argentina
NCT05382286,Australia
NCT05382286,Austria
NCT05382286,Belgium
NCT05382286,Brazil
NCT05382286,Canada
NCT05382286,Chile
NCT05382286,Czechia
NCT05382286,France
NCT05382286,Germany
NCT05382286,Hong Kong
NCT05382286,Hungary
NCT05382286,Israel
NCT05382286,Italy
NCT05382286,Japan
NCT05382286,Malaysia
NCT05382286,Mexico
NCT05382286,Netherlands
NCT05382286,Poland
NCT05382286,Puerto Rico
NCT05382286,South Africa
NCT05382286,South Korea
NCT05382286,Spain
NCT05382286,Switzerland
NCT05382286,Taiwan
NCT05382286,Turkey (Türkiye)
NCT05382286,United Kingdom
NCT05382286,United States
NCT01748448,Belgium
NCT01748448,Hungary
NCT05563220,Argentina
NCT05563220,Australia
NCT05563220,Belgium
NCT05563220,Brazil
NCT05563220,France
NCT05563220,Israel
NCT05563220,Italy
NCT05563220,Luxembourg
NCT05563220,South Korea
NCT05563220,Spain
NCT05563220,Turkey (Türkiye)
NCT05563220,United Kingdom
NCT05563220,United States
NCT07509151,Australia
NCT07509151,Canada
NCT07509151,Turkey (Türkiye)
NCT07509151,United Kingdom
NCT06855589,Canada
NCT05941741,China
NCT07397338,United States
NCT03588091,China
NCT06737822,India
NCT07052214,Australia
NCT07052214,United States
NCT07371585,France
NCT07371585,Germany
NCT07371585,Spain
NCT02442375,Netherlands
NCT06246149,Belgium
NCT06246149,France
NCT06246149,Germany
NCT06246149,Netherlands
NCT06246149,Poland
NCT06246149,Spain
NCT06246149,Sweden
NCT06246149,United Kingdom
NCT06246149,United States
NCT05973773,Belgium
NCT05973773,Brazil
NCT05973773,Bulgaria
NCT05973773,Canada
NCT05973773,Chile
NCT05973773,France
NCT05973773,Germany
NCT05973773,Greece
NCT05973773,Israel
NCT05973773,Italy
NCT05973773,Japan
NCT05973773,Mexico
NCT05973773,Netherlands
NCT05973773,Philippines
NCT05973773,Poland
NCT05973773,Romania
NCT05973773,Singapore
NCT05973773,South Korea
NCT05973773,Spain
NCT05973773,Thailand
NCT05973773,Turkey (Türkiye)
NCT05973773,United Kingdom
NCT05973773,United States
NCT07192588,France
NCT07192588,United Kingdom
NCT05706129,Australia
NCT05706129,France
NCT04567615,Argentina
NCT04567615,Brazil
NCT04567615,Chile
NCT04567615,China
NCT04567615,Czechia
NCT04567615,France
NCT04567615,Hong Kong
NCT04567615,Japan
NCT04567615,Mexico
NCT04567615,New Zealand
NCT04567615,Poland
NCT04567615,Romania
NCT04567615,Singapore
NCT04567615,South Korea
NCT04567615,Spain
NCT04567615,Taiwan
NCT04567615,Turkey (Türkiye)
NCT07371663,China
NCT07174583,United States
NCT06006117,Belgium
NCT06006117,France
NCT06006117,Germany
NCT06006117,Italy
NCT06006117,Portugal
NCT03646123,Australia
NCT03646123,Czechia
NCT03646123,Italy
NCT03646123,Poland
NCT03646123,Spain
NCT03646123,United States
NCT04472598,Australia
NCT04472598,Austria
NCT04472598,Belgium
NCT04472598,Bulgaria
NCT04472598,Canada
NCT04472598,Croatia
NCT04472598,France
NCT04472598,Germany
NCT04472598,Greece
NCT04472598,Israel
NCT04472598,Italy
NCT04472598,Japan
NCT04472598,Netherlands
NCT04472598,New Zealand
NCT04472598,Russia
NCT04472598,Serbia
NCT04472598,South Africa
NCT04472598,South Korea
NCT04472598,Spain
NCT04472598,Sweden
NCT04472598,Taiwan
NCT04472598,Turkey (Türkiye)
NCT04472598,Ukraine
NCT04472598,United Kingdom
NCT04472598,United States
NCT02912949,Austria
NCT02912949,Belgium
NCT02912949,Canada
NCT02912949,Denmark
NCT02912949,France
NCT02912949,Germany
NCT02912949,Israel
NCT02912949,Italy
NCT02912949,Japan
NCT02912949,Netherlands
NCT02912949,Norway
NCT02912949,Singapore
NCT02912949,South Korea
NCT02912949,Spain
NCT02912949,Sweden
NCT02912949,Taiwan
NCT02912949,United Kingdom
NCT02912949,United States
NCT05268614,United States
NCT04502030,Czechia
NCT04502030,Denmark
NCT04502030,Germany
NCT04502030,Greece
NCT04502030,Hungary
NCT04502030,Israel
NCT04502030,Italy
NCT04502030,Poland
NCT04502030,Russia
NCT04502030,Spain
NCT04502030,Turkey (Türkiye)
NCT04502030,United States
NCT07325136,China
NCT07325136,Italy
NCT07325136,Japan
NCT07325136,Romania
NCT07325136,Spain
NCT07325136,United States
NCT05726786,Switzerland
NCT05732103,United States
NCT02308527,Austria
NCT02308527,Belgium
NCT02308527,Denmark
NCT02308527,France
NCT02308527,Ireland
NCT02308527,Italy
NCT02308527,Netherlands
NCT02308527,Spain
NCT02308527,Switzerland
NCT02308527,United Kingdom
NCT05169970,United States
NCT06014255,United States
NCT06521866,China
NCT06728579,United States
NCT05215106,France
NCT05853575,Brazil
NCT05853575,Croatia
NCT05853575,France
NCT05853575,Greece
NCT05853575,Israel
NCT05853575,Italy
NCT05853575,Japan
NCT05853575,Mexico
NCT05853575,Netherlands
NCT05853575,Poland
NCT05853575,Romania
NCT05853575,Serbia
NCT05853575,South Korea
NCT05853575,Spain
NCT05853575,Taiwan
NCT05853575,Thailand
NCT05853575,Turkey (Türkiye)
NCT05853575,United States
NCT06023862,Australia
NCT06023862,Hong Kong
NCT06023862,Japan
NCT06023862,Singapore
NCT06023862,South Korea
NCT06023862,Taiwan
NCT06023862,United Kingdom
NCT07291076,Australia
NCT07291076,Chile
NCT07291076,China
NCT07291076,France
NCT07291076,Germany
NCT07291076,Italy
NCT07291076,Japan
NCT07291076,Poland
NCT07291076,Singapore
NCT07291076,South Korea
NCT07291076,Spain
NCT07291076,Taiwan
NCT07291076,United Kingdom
NCT07291076,United States
NCT07460375,Canada
NCT07460375,South Korea
NCT07460375,United States
NCT04799054,Australia
NCT04799054,Netherlands
NCT04799054,South Korea
NCT04799054,Spain
NCT04799054,Taiwan
NCT04799054,United States
NCT03836209,United States
NCT00807027,South Korea
NCT07644559,Australia
NCT07644559,United States
NCT04278144,France
NCT04278144,South Korea
NCT04278144,Spain
NCT04278144,United States
NCT06425133,France
NCT01715441,France
NCT03997968,United States
NCT05506943,United States
NCT05327894,Argentina
NCT05327894,Australia
NCT05327894,Austria
NCT05327894,Belgium
NCT05327894,Czechia
NCT05327894,Denmark
NCT05327894,Finland
NCT05327894,France
NCT05327894,Germany
NCT05327894,Greece
NCT05327894,Hungary
NCT05327894,Ireland
NCT05327894,Israel
NCT05327894,Italy
NCT05327894,Japan
NCT05327894,Lithuania
NCT05327894,Netherlands
NCT05327894,New Zealand
NCT05327894,Norway
NCT05327894,Portugal
NCT05327894,Saudi Arabia
NCT05327894,Slovakia
NCT05327894,Spain
NCT05327894,Sweden
NCT07539311,Japan
NCT07539311,United States
NCT05439005,France
NCT05726864,United States
NCT04892342,China
NCT05351294,United States
NCT07439653,United States
NCT02807558,France
NCT02807558,United States
NCT06235203,China
NCT07622186,China
NCT04935684,France
NCT07145255,United States
NCT03744468,Australia
NCT03744468,France
NCT03744468,Italy
NCT03744468,South Korea
NCT03744468,Spain
NCT03744468,United States
NCT03729596,Australia
NCT03729596,Poland
NCT03729596,Spain
NCT03729596,United States
NCT06856837,Austria
NCT06856837,Germany
NCT06137378,Germany
NCT05741242,United States
NCT03434678,United States
NCT05099003,Australia
NCT05099003,Canada
NCT05099003,New Zealand
NCT05099003,United States
NCT03504488,Greece
NCT03504488,Hong Kong
NCT03504488,Poland
NCT03504488,Spain
NCT03504488,Taiwan
NCT03504488,United States
NCT07421700,Australia
NCT07421700,China
NCT07421700,Japan
NCT07421700,Puerto Rico
NCT07421700,Spain
NCT07421700,United States
NCT05183035,Australia
NCT05183035,Austria
NCT05183035,Belgium
NCT05183035,Canada
NCT05183035,Czechia
NCT05183035,Denmark
NCT05183035,Finland
NCT05183035,France
NCT05183035,Germany
NCT05183035,Israel
NCT05183035,Italy
NCT05183035,Japan
NCT05183035,Netherlands
NCT05183035,New Zealand
NCT05183035,Norway
NCT05183035,Portugal
NCT05183035,Spain
NCT05183035,Sweden
NCT05183035,Switzerland
NCT05183035,United States
NCT07601204,China
NCT03565003,China
NCT02406222,United Kingdom
NCT02678780,Austria
NCT02678780,Italy
NCT02678780,Spain
NCT02678780,United Kingdom
NCT04796623,China
NCT06840704,China
NCT02001272,Canada
NCT02001272,Denmark
NCT02001272,Finland
NCT02001272,France
NCT02001272,Italy
NCT02001272,Sweden
NCT07733830,China
NCT06764940,United States
NCT06630234,United States
NCT02240238,Bulgaria
NCT02240238,Italy
NCT02240238,Poland
NCT02240238,Romania
NCT02240238,United States
NCT07407933,Belgium
NCT07407933,Italy
NCT07407933,Poland
NCT07407933,Romania
NCT07407933,Spain
NCT07407933,United Kingdom
NCT07407933,United States
NCT04004221,China
NCT04004221,South Korea
NCT05523323,China
NCT06682988,Australia
NCT06682988,Belgium
NCT06682988,France
NCT06682988,Poland
NCT06682988,South Korea
NCT06682988,Spain
NCT06682988,United Kingdom
NCT06682988,United States
NCT05765500,United States
NCT04607850,Belgium
NCT04607850,Estonia
NCT04607850,United Kingdom
NCT07130903,United States
NCT04249362,France
NCT04249362,Italy
NCT04249362,Poland
NCT04249362,Russia
NCT04249362,Spain
NCT04249362,United States
NCT06431490,China
NCT05751434,United States
NCT05479994,China
NCT06665100,United States
NCT06520163,China
NCT04440982,United States
NCT04844073,Australia
NCT04844073,South Korea
NCT04844073,United Kingdom
NCT04844073,United States
NCT05420220,China
NCT05957367,Denmark
NCT05957367,France
NCT05957367,Germany
NCT05957367,Italy
NCT05957367,Netherlands
NCT05957367,Portugal
NCT05957367,Spain
NCT05957367,Switzerland
NCT05957367,United States
NCT01873326,United States
NCT05184842,United States
NCT03948074,Canada
NCT06922383,Germany
NCT06336291,United States
NCT02234050,Austria
NCT02234050,Belgium
NCT02234050,France
NCT02234050,Germany
NCT02234050,Italy
NCT02234050,Netherlands
NCT02234050,Norway
NCT02234050,Spain
NCT02234050,Switzerland
NCT02234050,United Kingdom
NCT04385368,Argentina
NCT04385368,Australia
NCT04385368,Belgium
NCT04385368,Brazil
NCT04385368,Bulgaria
NCT04385368,Canada
NCT04385368,Czechia
NCT04385368,Denmark
NCT04385368,France
NCT04385368,Germany
NCT04385368,Greece
NCT04385368,Hong Kong
NCT04385368,Hungary
NCT04385368,India
NCT04385368,Israel
NCT04385368,Italy
NCT04385368,Japan
NCT04385368,Mexico
NCT04385368,Netherlands
NCT04385368,Peru
NCT04385368,Poland
NCT04385368,Romania
NCT04385368,Russia
NCT04385368,Singapore
NCT04385368,South Korea
NCT04385368,Spain
NCT04385368,Sweden
NCT04385368,Switzerland
NCT04385368,Taiwan
NCT04385368,Thailand
NCT04385368,Turkey (Türkiye)
NCT04385368,United States
NCT04385368,Vietnam
NCT05500391,France
NCT04466891,Canada
NCT04466891,Chile
NCT04466891,China
NCT04466891,France
NCT04466891,Italy
NCT04466891,South Korea
NCT04466891,Spain
NCT04466891,United Kingdom
NCT04466891,United States
NCT01639508,United States
NCT04795427,China
NCT06680596,France
NCT05363280,Spain
NCT05363280,United States
NCT03753919,Spain
NCT05199753,Australia
NCT04768296,Belgium
NCT04768296,China
NCT04768296,France
NCT04768296,Italy
NCT04768296,Japan
NCT04768296,Spain
NCT04768296,United States
NCT04996004,United States
NCT05983367,Belgium
NCT05983367,France
NCT05983367,Spain
NCT05710848,United States
NCT04203160,United States
NCT05358249,Belgium
NCT05358249,France
NCT05358249,Germany
NCT05358249,Italy
NCT05358249,Singapore
NCT05358249,South Korea
NCT05358249,Spain
NCT05358249,United States
NCT03008187,Italy
NCT03008187,Poland
NCT03008187,Spain
NCT03008187,United States
NCT07243470,France
NCT05077800,United States
NCT06845241,China
NCT04462276,Austria
NCT04462276,Germany
NCT05457556,Australia
NCT05457556,Canada
NCT05457556,United States
NCT05467748,United States
NCT04981509,United States
NCT01745640,France
NCT05269316,Australia
NCT05269316,China
NCT05269316,Taiwan
NCT05269316,United States
NCT06486051,New Zealand
NCT02288962,Norway
NCT02288962,Sweden
NCT05061420,Argentina
NCT05061420,Canada
NCT05061420,Chile
NCT05061420,France
NCT05061420,Germany
NCT05061420,Italy
NCT05061420,Netherlands
NCT05061420,South Korea
NCT05061420,Spain
NCT05061420,Taiwan
NCT05061420,United States
NCT03113422,United States
NCT04172246,Japan
NCT03783078,Australia
NCT03783078,Canada
NCT03783078,France
NCT03783078,Italy
NCT03783078,New Zealand
NCT03783078,Spain
NCT03783078,Sweden
NCT03783078,United States
NCT03432598,China
NCT07433283,China
NCT07332455,Australia
NCT07332455,Canada
NCT07332455,Japan
NCT07332455,South Korea
NCT07332455,United States
NCT06668103,China
NCT03087708,United States
NCT04659603,Argentina
NCT04659603,Chile
NCT04659603,Hungary
NCT04659603,Netherlands
NCT04659603,Russia
NCT04659603,South Korea
NCT04659603,Spain
NCT04659603,Taiwan
NCT04659603,Turkey (Türkiye)
NCT04659603,United States
NCT07018752,France
NCT05194995,China
NCT07158489,Switzerland
NCT05658562,Japan
NCT05534438,United States
NCT06332092,United States
NCT03487666,United States
NCT06690840,Italy
NCT07414992,United States
NCT05502367,Australia
NCT05502367,Peru
NCT05502367,South Africa
NCT05912244,United States
NCT05751798,Belgium
NCT05751798,France
NCT05751798,Spain
NCT03145064,China
NCT07359859,United States
NCT05708950,United States
NCT04875806,United States
NCT06698250,United States
NCT07231952,United States
NCT05032820,United States
NCT07468071,Belgium
NCT07468071,Canada
NCT07468071,China
NCT07468071,Japan
NCT07468071,Malaysia
NCT07468071,South Korea
NCT05213884,China
NCT04433182,Italy
NCT05564052,Brazil
NCT05564052,Czechia
NCT05564052,Greece
NCT05564052,India
NCT05564052,Malaysia
NCT05564052,Poland
NCT05564052,Puerto Rico
NCT05564052,Romania
NCT05564052,Spain
NCT05564052,Sweden
NCT05564052,Taiwan
NCT05564052,Thailand
NCT05564052,Turkey (Türkiye)
NCT04260698,United States
NCT05691465,United States
NCT05413018,China
NCT06809530,China
NCT06786312,China
NCT06722183,Germany
NCT05635734,Spain
NCT06059547,Italy
NCT06096779,Puerto Rico
NCT06096779,United States
NCT05879653,Japan
NCT06634849,Australia
NCT04586244,France
NCT04586244,Italy
NCT04586244,United States
NCT06773208,United States
NCT05997017,United States
NCT03255252,France
NCT06048718,Austria
NCT06048718,Spain
